contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,9,15,17,18,20,22,24,25,26,29,56,60,61,62,63,64,72,73,74,76,77,78,79,80,82,83,84,100,102,103,108,121,133,136,146,147,153,154,160,214,215,230,231,233,321,322,323,326,327,328,338,353,374,375,390,391,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,107,16,75,81,86,280,281,282,300,472,19,69,120,138,139,273,324,468,89,216,217,21,85,114,275,189,254
ajtb177oqwawkdwbqhldmq6mx,B 93,2838161243,428,13,1,41,7,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,76.7,59.4,2025-08-23T12:43:13.521,2025-08-23T12:44:20,"{""id"": 5857922221, ""qualifierId"": 327, ""value"": ""2""}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,44.4,50,,,,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.6,50.5,NaN,0.026881176978349686,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,true,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838165165,434,13,1,44,55,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,90.6,65.8,2025-08-23T12:47:01.802,2025-08-23T12:48:10,"{""id"": 5857966595, ""qualifierId"": 64}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,NaN,NaN,NaN,NaN,NaN,true,,true,Center,,NaN,,NaN,true,true,NaN,true,NaN,,NaN,,NaN,NaN,,NaN,NaN,49.9,69.4,,,,,NaN,NaN,NaN,true,NaN,NaN,NaN,98.9,52.9,NaN,0.024845678359270096,0.0,NaN,3,2,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838165933,441,16,1,45,41,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,84.3,58.7,2025-08-23T12:47:47.329,2025-08-23T14:31:30,"{""id"": 5857947751, ""qualifierId"": 22}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,true,NaN,NaN,NaN,,true,,NaN,NaN,,NaN,NaN,51.5,18.4,,,,,NaN,NaN,NaN,true,NaN,true,NaN,89.7,55.8,NaN,0.1560777723789215,0.159412682056427,NaN,2,2,NaN,NaN,,2025-08-23 13:47:46.278,45:40.033,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,true,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838181935,493,15,2,47,41,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,80.8,43.3,2025-08-23T13:09:21.973,2025-08-23T13:10:28,"{""id"": 5858036525, ""qualifierId"": 233, ""value"": ""482""}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,true,NaN,,NaN,NaN,47.0,2.5,,,,,98.1,48.4,NaN,true,NaN,NaN,NaN,NaN,NaN,482,0.06308487802743912,0.11191801726818085,NaN,2,2,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838185691,543,15,2,52,43,M. Saaby,423hv4unq5vvnp7kecv6wp3is,1,80.9,53.8,2025-08-23T13:14:23.855,2025-08-23T13:15:33,"{""id"": 5858057671, ""qualifierId"": 20}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,true,,NaN,true,,NaN,NaN,49.7,19,,,,,86.4,52.7,NaN,true,NaN,NaN,NaN,98.6,50.2,534,0.06351760774850845,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838201887,701,15,2,73,24,E. Voufack,5d57rssywlhqtf3a70gh2ra7e,1,89.1,33.0,2025-08-23T13:35:04.758,2025-08-23T13:36:21,"{""id"": 5858148207, ""qualifierId"": 78}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,NaN,NaN,true,NaN,NaN,NaN,,true,Center,,NaN,,true,NaN,NaN,NaN,NaN,NaN,,true,,NaN,true,,NaN,NaN,51.0,19,,,,,93.8,40.8,NaN,NaN,NaN,NaN,true,98.8,47.8,761,0.0697973445057869,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,,,,true,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838204685,774,15,2,77,50,C. Palm,b6l4m6bmqgil9bjjov4tnuivo,1,72.8,72.9,2025-08-23T13:39:30.971,2025-08-23T13:40:38,"{""id"": 5858163367, ""qualifierId"": 22}",NaN,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,NaN,true,true,true,NaN,NaN,,NaN,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,,NaN,NaN,54.4,6.3,,,,,98.2,53.4,NaN,NaN,NaN,NaN,true,NaN,NaN,792,0.015452434308826923,0.06448585540056229,NaN,1,2,NaN,NaN,,NaN,NaN,,,,,true,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838205761,782,15,2,79,18,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,89.8,73.6,2025-08-23T13:40:59.307,2025-08-23T14:12:09,"{""id"": 5858169069, ""qualifierId"": 64}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,Center,,NaN,,NaN,true,true,NaN,NaN,true,,NaN,,NaN,NaN,,NaN,NaN,53.8,9.5,,,,,98.9,53.6,NaN,true,NaN,NaN,NaN,NaN,NaN,805,0.028819479048252106,0.10089611262083054,NaN,2,2,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,,,,true,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838210269,831,13,2,86,47,E. Voufack,5d57rssywlhqtf3a70gh2ra7e,1,85.6,46.6,2025-08-23T13:48:27.610,2025-08-23T13:49:37,"{""id"": 5858195145, ""qualifierId"": 328}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,true,NaN,true,NaN,,NaN,,NaN,NaN,,NaN,NaN,54.6,68.1,,,,,NaN,NaN,NaN,true,NaN,NaN,NaN,98.1,50.4,NaN,0.11507628113031387,0.0,NaN,2,2,true,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2838207319,857,15,2,81,52,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,78.6,60.5,2025-08-23T13:43:32.366,2025-08-23T13:44:45,"{""id"": 5858178855, ""qualifierId"": 233, ""value"": ""787""}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,true,NaN,NaN,true,,NaN,,NaN,NaN,,NaN,NaN,53.4,4.4,,,,,99.0,50.4,NaN,NaN,NaN,NaN,true,NaN,NaN,787,0.03941168263554573,0.15159931778907776,NaN,2,3,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2838213109,940,15,2,91,56,O. Søe,9213debwtuph6cjborx73sx78,1,97.7,58.4,2025-08-23T13:53:36.536,2025-08-23T13:54:48,"{""id"": 5858210559, ""qualifierId"": 103, ""value"": ""19""}",NaN,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,Center,,true,,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,true,,NaN,true,52.7,19,,,,,99.3,54.5,NaN,NaN,NaN,NaN,NaN,99.8,52.2,869,0.10397692769765854,0.0,NaN,2,2,true,NaN,,NaN,NaN,,,,,true,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835379681,31,15,1,1,32,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,83.6,42.1,2025-08-16T11:46:46.061,2025-08-19T08:29:41,"{""id"": 5842322951, ""qualifierId"": 22}",NaN,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,true,NaN,true,true,NaN,NaN,,NaN,Center,,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,49.4,22.2,true,,NaN,NaN,98.2,47.8,,NaN,NaN,NaN,true,NaN,NaN,18,0.07093563675880432,0.06430134922266006,,3,1,NaN,,,NaN,NaN,,NaN,NaN,NaN,true,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835388923,133,15,1,10,32,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,81.5,47.4,2025-08-16T11:55:46.295,2025-08-16T14:29:28,"{""id"": 5842374351, ""qualifierId"": 102, ""value"": ""52.3""}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,,,,NaN,NaN,true,NaN,NaN,true,,NaN,NaN,NaN,NaN,,NaN,NaN,52.3,5.1,NaN,,NaN,NaN,98.8,50.7,,NaN,NaN,NaN,true,NaN,NaN,117,0.04471210390329361,0.05951602756977081,,3,2,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835395187,208,15,1,18,13,N. Nedić,e0ufk65mqc1url5qznskeamzt,1,93.4,40.9,2025-08-16T12:03:27.053,2025-08-19T09:29:18,"{""id"": 5842409363, ""qualifierId"": 328}",NaN,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,Center,,,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,46.1,21.5,true,,NaN,NaN,98.4,46.0,,NaN,NaN,NaN,NaN,NaN,NaN,163,0.1477133333683014,0.4627627730369568,,3,1,true,,,NaN,NaN,,NaN,NaN,NaN,true,,,,,,,,NaN,,,,NaN,true,,,,,,,,,,,,,NaN,NaN,NaN,,,,,true,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835396777,222,13,1,19,56,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,92.7,53.8,2025-08-16T12:05:09.861,2025-08-16T12:06:28,"{""id"": 4611686018471309647, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,true,true,NaN,NaN,NaN,NaN,true,,true,Center,,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,30.1,11.1,NaN,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,98.4,49.8,NaN,0.09899856895208359,0.0,,3,2,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,true,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835403555,281,15,1,27,32,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,85.2,42.3,2025-08-16T12:12:45.723,2025-08-16T12:14:37,"{""id"": 5842459987, ""qualifierId"": 328}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,,,,NaN,NaN,true,NaN,NaN,NaN,,true,NaN,NaN,true,,NaN,NaN,49.1,19,true,,NaN,NaN,89.8,44.4,,true,NaN,NaN,true,98.0,49.3,220,0.07866838574409485,0.0,,1,2,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835404043,285,13,1,28,0,N. Nedić,e0ufk65mqc1url5qznskeamzt,1,71.8,30.3,2025-08-16T12:13:13.385,2025-08-16T12:14:25,"{""id"": 5842459213, ""qualifierId"": 103, ""value"": ""4.2""}",NaN,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,true,true,true,NaN,NaN,,NaN,Center,,,,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,86.4,4.2,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,97.5,50.2,NaN,0.016475314274430275,0.0,,1,2,NaN,,,NaN,NaN,,NaN,NaN,NaN,true,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835407049,313,13,1,31,4,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,78.5,55.8,2025-08-16T12:16:17.681,2025-08-16T12:17:24,"{""id"": 4611686018471309899, ""qualifierId"": 322, ""value"": ""0.0""}",NaN,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,true,true,NaN,NaN,true,,NaN,Center,,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,32.1,6.9,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,98.2,49.6,NaN,0.03966067358851433,0.0,,1,3,true,,,NaN,NaN,,true,NaN,NaN,true,,,,,,,,NaN,,,,true,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835413557,414,16,1,39,27,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,88.4,65.8,2025-08-16T12:24:41.228,2025-08-19T10:21:39,"{""id"": 5842513243, ""qualifierId"": 103, ""value"": ""20.3""}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,,,,NaN,true,true,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,51.3,20.3,NaN,,NaN,true,NaN,NaN,,NaN,NaN,NaN,true,98.1,53.1,NaN,0.06532192975282669,0.05536834895610809,,3,1,NaN,,,2025-08-16 13:24:40.254,39:26.957,,NaN,1.9,46.9,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835416065,444,15,1,43,44,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,86.2,45.4,2025-08-16T12:28:57.604,2025-08-16T12:30:28,"{""id"": 5842526533, ""qualifierId"": 215}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,true,,NaN,NaN,49.2,19,NaN,,NaN,NaN,88.5,46.0,,NaN,NaN,NaN,true,97.5,48.0,369,0.07726150751113892,0.0,,3,2,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,true,NaN,NaN,,,,,NaN,,NaN,NaN
anga7587r1zv4ey71ge9zxol3,Lyngby,2835433893,449,15,2,48,4,S. Colyn,8npu0cbqjrhwv5km1w29kh016,1,82.1,50.9,2025-08-16T12:52:14.481,2025-08-16T12:53:22,"{""id"": 5842623939, ""qualifierId"": 29}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,true,,NaN,NaN,47.9,19,NaN,,NaN,NaN,84.2,50.5,,NaN,NaN,NaN,true,98.6,51.1,522,0.09043876826763153,0.0,,3,2,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,true,,,,NaN,NaN,,,,,,,,,,,,,true,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835416451,449,15,1,44,27,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,87.7,46.2,2025-08-16T12:29:41.197,2025-08-16T12:49:13,"{""id"": 5842527675, ""qualifierId"": 147, ""value"": ""46.9""}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,true,true,NaN,NaN,NaN,NaN,NaN,,true,Center,,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,true,,NaN,NaN,51.5,19,NaN,,NaN,NaN,89.4,46.9,,true,true,NaN,NaN,98.4,49.8,409,0.027125129476189613,0.0,,3,3,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
anga7587r1zv4ey71ge9zxol3,Lyngby,2835445869,582,15,2,63,39,M. Ivančević,eq15hjcxpdrl5vca2q7s4tr3e,1,70.3,48.1,2025-08-16T13:07:49.655,2025-08-16T13:11:03,"{""id"": 5842858097, ""qualifierId"": 103, ""value"": ""19""}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,true,,NaN,NaN,51.1,19,NaN,,NaN,NaN,82.1,49.3,,NaN,NaN,NaN,true,99.5,50,815,0.018952906131744385,0.0,,1,3,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
anga7587r1zv4ey71ge9zxol3,Lyngby,2835446763,604,15,2,64,34,Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,1,93.0,47.2,2025-08-16T13:08:44.170,2025-08-16T13:10:28,"{""id"": 5842695929, ""qualifierId"": 22}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,,,,NaN,NaN,true,NaN,NaN,NaN,,true,NaN,NaN,true,,NaN,true,48.5,19,NaN,,NaN,NaN,94.5,47.5,,true,NaN,NaN,NaN,97.8,48.7,636,0.19025854766368866,0.0,,3,2,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
anga7587r1zv4ey71ge9zxol3,Lyngby,2835447267,615,15,2,65,3,Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,1,87.8,66.4,2025-08-16T13:09:13.912,2025-08-19T13:29:19,"{""id"": 5851775657, ""qualifierId"": 154}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,,,,NaN,true,true,NaN,NaN,true,,NaN,NaN,NaN,NaN,,NaN,NaN,53.9,0.6,NaN,,NaN,NaN,98.5,51.4,,true,NaN,NaN,NaN,NaN,NaN,641,0.049629874527454376,0.49515342712402344,,2,2,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835443479,620,15,2,60,59,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,87.2,65.2,2025-08-16T13:05:09.431,2025-08-19T12:29:23,"{""id"": 5842677411, ""qualifierId"": 22}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,,,,NaN,true,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,50.6,20.3,NaN,,NaN,NaN,98.8,52.2,,true,NaN,NaN,NaN,NaN,NaN,549,0.031631506979465485,0.023442208766937256,,3,2,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835449573,655,13,2,67,23,A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,1,88.7,36.4,2025-08-16T13:11:33.216,2025-08-16T13:48:06,"{""id"": 5842711615, ""qualifierId"": 56, ""value"": ""Center""}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,NaN,NaN,NaN,NaN,true,,true,Center,,,,true,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,true,NaN,41.5,19.4,true,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,98.9,47.3,NaN,0.01869390904903412,0.0,,3,3,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
anga7587r1zv4ey71ge9zxol3,Lyngby,2835452033,656,13,2,69,56,G. Mortensen,bvw5oc4c040ey5dt5wn0choiy,1,88.3,61.7,2025-08-16T13:14:06.883,2025-08-16T13:15:16,"{""id"": 4611686018471311315, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,,,,NaN,NaN,true,NaN,true,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,46.2,70.8,true,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,98.4,52.5,NaN,0.039722539484500885,0.0,,3,2,true,,,NaN,NaN,,true,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
anga7587r1zv4ey71ge9zxol3,Lyngby,2835452967,659,16,2,70,26,Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,1,90.1,43.0,2025-08-16T13:14:36.770,2025-08-19T13:29:21,"{""id"": 5842730917, ""qualifierId"": 22}",NaN,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,,NaN,Center,,,,NaN,NaN,true,NaN,NaN,true,,NaN,NaN,NaN,NaN,,NaN,NaN,52.3,3.8,NaN,,NaN,true,NaN,NaN,,NaN,NaN,true,NaN,97.7,47.7,NaN,0.5414854884147644,0.40562039613723755,,1,1,NaN,,,2025-08-16 14:14:36.084,70:25.977,,NaN,2.3,52.3,true,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,673,true,,,,,NaN,,NaN,NaN
anga7587r1zv4ey71ge9zxol3,Lyngby,2835459307,721,16,2,77,27,B. Blume,1acmsp1ulfijcrryff1qibdud,1,91.2,48.1,2025-08-16T13:21:37.663,2025-08-19T14:29:08,"{""id"": 5851842865, ""qualifierId"": 396, ""value"": ""51.3""}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,true,true,NaN,NaN,NaN,NaN,NaN,,true,Center,,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,NaN,NaN,47.4,10.8,NaN,,NaN,NaN,NaN,NaN,,true,true,true,NaN,99.0,49.5,NaN,0.17830753326416016,0.3680902123451233,,1,1,true,,,2025-08-16 14:21:37.103,77:26.996,,NaN,1.2,51.3,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2835458151,741,15,2,76,45,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,81.3,51.7,2025-08-16T13:20:55.544,2025-08-16T14:29:23,"{""id"": 5842760205, ""qualifierId"": 22}",1.0,c25ftsa3wu6cres9qp70elgr8,Kolding vs Lyngby,1_Division,2025-08-16,DNK,,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,,,,NaN,NaN,true,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,NaN,50.4,7.6,NaN,,NaN,NaN,98.4,49.6,,true,NaN,NaN,NaN,NaN,NaN,713,0.14012660086154938,0.041610077023506165,,1,1,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,,,NaN,NaN,NaN,,,,,NaN,,NaN,NaN
